snr_db,T,BT,n_eff,r,pred_oracle,pred_real,pred_calib,sig0_infl,sig1_infl,emp_pe,n
-45.84331224367531,0.32,960.0,1920,0.05,0.22478160440965778,0.3147606852708643,0.42230896138594815,3.907972042082098,2.6467546343934365,0.42044134727061555,1800
-48.85361220031512,0.64,1920.0,3840,0.05,0.1424563802210158,0.23202311386503402,0.38676474372055425,3.8469013056760404,2.5995941290482705,0.3933415536374846,840
-51.86391215695493,1.28,3840.0,7680,0.05,0.06523045258440968,0.14274208831661553,0.3506778856052818,4.025483111140923,2.7247203958733555,0.3413597733711048,360
-41.07209969647869,0.32,960.0,1920,0.15,0.014943363347690197,0.0864294807001913,0.28631588880640957,3.907972042082098,2.443605802710543,0.27206736353077815,1800
-44.08239965311849,0.64,1920.0,3840,0.15,0.0010663953592342512,0.07392709249809856,0.2268482398339006,3.8469013056760404,2.3957745976847478,0.218249075215783,840
-47.092699609758306,1.28,3840.0,7680,0.15,7.021854549371653e-06,0.07348864142440173,0.18787099522487632,4.025483111140923,2.51298318002127,0.16997167138810199,360
-35.84331224367531,0.32,960.0,1920,0.5,6.950717779119486e-11,0.07348825021355987,0.18934152722958364,3.907972042082098,1.9440646556944736,0.1750871080139373,1800
-38.85361220031512,0.64,1920.0,3840,0.5,0.0,0.07348825020350752,0.18388641208719314,3.8469013056760404,1.8991554046741574,0.18310727496917387,840
-41.86391215695493,1.28,3840.0,7680,0.5,0.0,0.07348825020350724,0.17292818944787866,4.025483111140923,1.992852483604764,0.15722379603399433,360
